Order ID,Order Date,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month,Month Name,Day Name
US-2015-130519,2015-09-15,Nat Gilpin,Corporate,United States,Coral Springs,Florida,South,Office Supplies,Paper,15.552,3,0.2,5.4432,2015,9,September,Tuesday
US-2015-130519,2015-09-15,Nat Gilpin,Corporate,United States,Coral Springs,Florida,South,Furniture,Furnishings,15.712,4,0.2,2.5532,2015,9,September,Tuesday
US-2015-130519,2015-09-15,Nat Gilpin,Corporate,United States,Coral Springs,Florida,South,Office Supplies,Storage,24.672,2,0.2,2.1588,2015,9,September,Tuesday
US-2015-130519,2015-09-15,Nat Gilpin,Corporate,United States,Coral Springs,Florida,South,Furniture,Furnishings,55.968,1,0.2,-2.0988,2015,9,September,Tuesday
CA-2016-130946,2016-04-08,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,Technology,Accessories,431.928,9,0.2,64.7892,2016,4,April,Friday
CA-2016-130946,2016-04-08,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,Furniture,Chairs,95.984,4,0.3,-4.1136,2016,4,April,Friday
CA-2016-130946,2016-04-08,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,1088.792,4,0.8,-1850.9464,2016,4,April,Friday
CA-2016-114727,2016-07-18,Linda Southworth,Corporate,United States,Denver,Colorado,West,Furniture,Chairs,544.008,3,0.2,40.8006,2016,7,July,Monday
CA-2016-114727,2016-07-18,Linda Southworth,Corporate,United States,Denver,Colorado,West,Office Supplies,Binders,1.872,3,0.7,-1.4352,2016,7,July,Monday
CA-2016-114727,2016-07-18,Linda Southworth,Corporate,United States,Denver,Colorado,West,Furniture,Chairs,854.352,3,0.2,10.6794,2016,7,July,Monday
CA-2016-114727,2016-07-18,Linda Southworth,Corporate,United States,Denver,Colorado,West,Office Supplies,Storage,593.568,2,0.2,0.0,2016,7,July,Monday
CA-2016-114727,2016-07-18,Linda Southworth,Corporate,United States,Denver,Colorado,West,Office Supplies,Storage,338.04,3,0.2,-33.804,2016,7,July,Monday
CA-2017-133235,2017-08-01,Larry Hughes,Consumer,United States,Charlotte,North Carolina,South,Technology,Phones,271.96,5,0.2,16.9975,2017,8,August,Tuesday
CA-2016-137050,2016-07-14,Steven Ward,Corporate,United States,New York City,New York,East,Office Supplies,Storage,11.21,1,0.0,3.363,2016,7,July,Thursday
CA-2016-137050,2016-07-14,Steven Ward,Corporate,United States,New York City,New York,East,Office Supplies,Binders,9.144,3,0.2,3.2004,2016,7,July,Thursday
CA-2016-137050,2016-07-14,Steven Ward,Corporate,United States,New York City,New York,East,Office Supplies,Fasteners,14.07,7,0.0,6.8943,2016,7,July,Thursday
CA-2016-137050,2016-07-14,Steven Ward,Corporate,United States,New York City,New York,East,Office Supplies,Art,41.86,7,0.0,10.465,2016,7,July,Thursday
CA-2016-137050,2016-07-14,Steven Ward,Corporate,United States,New York City,New York,East,Office Supplies,Binders,8.544,2,0.2,2.8836,2016,7,July,Thursday
CA-2016-137050,2016-07-14,Steven Ward,Corporate,United States,New York City,New York,East,Furniture,Bookcases,579.136,4,0.2,21.7176,2016,7,July,Thursday
US-2017-118087,2017-09-09,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,141.372,2,0.3,-48.4704,2017,9,September,Saturday
US-2017-118087,2017-09-09,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3.036,2,0.7,-2.3276,2017,9,September,Saturday
US-2017-118087,2017-09-09,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,4.503,1,0.7,-3.6024,2017,9,September,Saturday
US-2017-118087,2017-09-09,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,4.672,1,0.2,1.5768,2017,9,September,Saturday
US-2017-118087,2017-09-09,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,95.88,3,0.2,28.764,2017,9,September,Saturday
US-2017-118087,2017-09-09,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,17.024,2,0.2,1.7024,2017,9,September,Saturday
US-2017-118087,2017-09-09,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,258.696,3,0.2,64.674,2017,9,September,Saturday
US-2017-118087,2017-09-09,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,1931.958,7,0.4,-386.3916,2017,9,September,Saturday
CA-2014-110184,2014-07-12,Ben Ferrer,Home Office,United States,Los Angeles,California,West,Office Supplies,Storage,249.75,9,0.0,44.955,2014,7,July,Saturday
CA-2014-110184,2014-07-12,Ben Ferrer,Home Office,United States,Los Angeles,California,West,Technology,Phones,255.936,8,0.2,28.7928,2014,7,July,Saturday
CA-2016-126004,2016-12-04,Becky Martin,Consumer,United States,New York City,New York,East,Furniture,Furnishings,113.79,3,0.0,20.4822,2016,12,December,Sunday
CA-2016-126004,2016-12-04,Becky Martin,Consumer,United States,New York City,New York,East,Technology,Accessories,78.15,1,0.0,34.386,2016,12,December,Sunday
CA-2016-126004,2016-12-04,Becky Martin,Consumer,United States,New York City,New York,East,Office Supplies,Binders,1.728,1,0.2,0.6048,2016,12,December,Sunday
CA-2016-126004,2016-12-04,Becky Martin,Consumer,United States,New York City,New York,East,Office Supplies,Paper,40.56,4,0.0,19.8744,2016,12,December,Sunday
CA-2016-126004,2016-12-04,Becky Martin,Consumer,United States,New York City,New York,East,Office Supplies,Storage,182.94,3,0.0,3.6588,2016,12,December,Sunday
CA-2016-126004,2016-12-04,Becky Martin,Consumer,United States,New York City,New York,East,Office Supplies,Storage,193.86,2,0.0,11.6316,2016,12,December,Sunday
CA-2017-100013,2017-11-06,Zuschuss Carroll,Consumer,United States,Los Angeles,California,West,Office Supplies,Envelopes,15.28,2,0.0,7.4872,2017,11,November,Monday
CA-2017-100013,2017-11-06,Zuschuss Carroll,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,8.73,1,0.0,2.9682,2017,11,November,Monday
CA-2017-100013,2017-11-06,Zuschuss Carroll,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,5.68,2,0.0,1.7608,2017,11,November,Monday
CA-2015-132570,2015-10-31,Kean Thornton,Consumer,United States,Buffalo,New York,East,Office Supplies,Art,2.78,2,0.0,0.7228,2015,10,October,Saturday
CA-2015-132570,2015-10-31,Kean Thornton,Consumer,United States,Buffalo,New York,East,Office Supplies,Envelopes,79.96,2,0.0,35.982,2015,10,October,Saturday
CA-2016-153682,2016-05-30,Brooke Gillingham,Corporate,United States,Cincinnati,Ohio,East,Technology,Copiers,839.988,2,0.4,69.999,2016,5,May,Monday
CA-2016-144344,2016-10-28,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,South,Furniture,Furnishings,47.952,3,0.2,13.7862,2016,10,October,Friday
CA-2016-144344,2016-10-28,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,South,Office Supplies,Binders,37.425,5,0.7,-29.94,2016,10,October,Friday
CA-2016-144344,2016-10-28,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,South,Furniture,Furnishings,63.968,2,0.2,0.0,2016,10,October,Friday
CA-2016-144344,2016-10-28,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,South,Furniture,Furnishings,165.048,3,0.2,41.262,2016,10,October,Friday
CA-2014-127012,2014-08-11,Greg Matthias,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,12.35,1,0.0,5.434,2014,8,August,Monday
CA-2014-127012,2014-08-11,Greg Matthias,Consumer,United States,Seattle,Washington,West,Office Supplies,Art,40.97,1,0.0,10.6522,2014,8,August,Monday
CA-2014-127012,2014-08-11,Greg Matthias,Consumer,United States,Seattle,Washington,West,Office Supplies,Fasteners,22.96,2,0.0,10.7912,2014,8,August,Monday
CA-2016-128727,2016-08-29,Meg O'Connel,Home Office,United States,New York City,New York,East,Technology,Phones,22.0,4,0.0,5.5,2016,8,August,Monday
US-2016-162859,2016-02-15,Patrick Gardner,Consumer,United States,New York City,New York,East,Office Supplies,Binders,398.352,3,0.2,124.485,2016,2,February,Monday
US-2016-162859,2016-02-15,Patrick Gardner,Consumer,United States,New York City,New York,East,Office Supplies,Fasteners,8.72,4,0.0,3.5752,2016,2,February,Monday
CA-2017-133641,2017-05-14,Eva Jacobs,Consumer,United States,Gulfport,Mississippi,South,Office Supplies,Envelopes,48.69,9,0.0,23.8581,2017,5,May,Sunday
CA-2014-168494,2014-12-12,Nora Preis,Consumer,United States,Fresno,California,West,Furniture,Tables,764.688,6,0.2,95.586,2014,12,December,Friday
CA-2014-168494,2014-12-12,Nora Preis,Consumer,United States,Fresno,California,West,Furniture,Tables,3610.848,12,0.2,135.4068,2014,12,December,Friday
CA-2014-168494,2014-12-12,Nora Preis,Consumer,United States,Fresno,California,West,Furniture,Bookcases,254.9745,3,0.15,11.9988,2014,12,December,Friday
CA-2017-115602,2017-12-18,Doug Jacobs,Consumer,United States,New York City,New York,East,Office Supplies,Art,38.82,6,0.0,17.469,2017,12,December,Monday
CA-2017-115602,2017-12-18,Doug Jacobs,Consumer,United States,New York City,New York,East,Furniture,Chairs,1141.938,9,0.1,139.5702,2017,12,December,Monday
CA-2017-115602,2017-12-18,Doug Jacobs,Consumer,United States,New York City,New York,East,Office Supplies,Appliances,1704.56,13,0.0,511.368,2017,12,December,Monday
CA-2017-115602,2017-12-18,Doug Jacobs,Consumer,United States,New York City,New York,East,Office Supplies,Art,3.2,2,0.0,1.376,2017,12,December,Monday
CA-2015-154956,2015-07-04,Irene Maddox,Consumer,United States,Milwaukee,Wisconsin,Central,Technology,Phones,1099.96,4,0.0,285.9896,2015,7,July,Saturday
CA-2017-144638,2017-03-10,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,East,Office Supplies,Art,5.248,2,0.2,0.5904,2017,3,March,Friday
CA-2017-144638,2017-03-10,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,East,Technology,Phones,35.91,3,0.4,-8.379,2017,3,March,Friday
CA-2017-144638,2017-03-10,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,East,Furniture,Furnishings,6.696,1,0.2,0.5022,2017,3,March,Friday
CA-2017-144638,2017-03-10,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,East,Furniture,Furnishings,43.872,2,0.2,11.5164,2017,3,March,Friday
US-2016-168620,2016-12-24,Ross Baird,Home Office,United States,Charlotte,North Carolina,South,Office Supplies,Binders,27.882,3,0.7,-20.4468,2016,12,December,Saturday
US-2016-168620,2016-12-24,Ross Baird,Home Office,United States,Charlotte,North Carolina,South,Office Supplies,Storage,540.048,3,0.2,-47.2542,2016,12,December,Saturday
US-2016-168620,2016-12-24,Ross Baird,Home Office,United States,Charlotte,North Carolina,South,Technology,Accessories,255.68,8,0.2,76.704,2016,12,December,Saturday
CA-2017-117079,2017-10-23,Jocasta Rupert,Consumer,United States,Jacksonville,Florida,South,Technology,Phones,863.88,3,0.2,107.985,2017,10,October,Monday
US-2016-144393,2016-10-28,Suzanne McNair,Corporate,United States,Greenville,North Carolina,South,Office Supplies,Binders,17.616,4,0.7,-14.0928,2016,10,October,Friday
CA-2017-105053,2017-07-07,Christine Sundaresam,Consumer,United States,Long Beach,New York,East,Office Supplies,Binders,17.472,3,0.2,6.3336,2017,7,July,Friday
CA-2016-155992,2016-10-01,Chris Cortes,Consumer,United States,La Porte,Indiana,Central,Technology,Phones,69.9,2,0.0,18.873,2016,10,October,Saturday
CA-2016-155992,2016-10-01,Chris Cortes,Consumer,United States,La Porte,Indiana,Central,Furniture,Furnishings,41.85,5,0.0,10.881,2016,10,October,Saturday
CA-2017-110380,2017-09-02,Phillip Flathmann,Consumer,United States,San Francisco,California,West,Office Supplies,Art,6.57,3,0.0,1.7739,2017,9,September,Saturday
US-2014-167738,2014-12-24,Julie Creighton,Corporate,United States,Los Angeles,California,West,Office Supplies,Storage,142.86,1,0.0,41.4294,2014,12,December,Wednesday
US-2014-167738,2014-12-24,Julie Creighton,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,292.272,6,0.2,18.267,2014,12,December,Wednesday
CA-2017-121412,2017-09-23,Brooke Gillingham,Corporate,United States,Louisville,Colorado,West,Furniture,Furnishings,29.328,3,0.2,3.666,2017,9,September,Saturday
CA-2017-100426,2017-06-04,Dan Campbell,Consumer,United States,Florence,Alabama,South,Office Supplies,Paper,12.48,2,0.0,5.616,2017,6,June,Sunday
US-2016-103646,2016-04-21,Sibella Parks,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Storage,102.336,4,0.2,-12.792,2016,4,April,Thursday
US-2016-103646,2016-04-21,Sibella Parks,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,48.792,3,0.8,-126.8592,2016,4,April,Thursday
US-2016-103646,2016-04-21,Sibella Parks,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Binders,44.848,8,0.8,-67.272,2016,4,April,Thursday
CA-2016-119186,2016-05-26,Maurice Satty,Consumer,United States,Fort Worth,Texas,Central,Office Supplies,Paper,10.368,2,0.2,3.6288,2016,5,May,Thursday
CA-2016-119186,2016-05-26,Maurice Satty,Consumer,United States,Fort Worth,Texas,Central,Furniture,Chairs,388.43,5,0.3,-88.784,2016,5,May,Thursday
CA-2016-119186,2016-05-26,Maurice Satty,Consumer,United States,Fort Worth,Texas,Central,Office Supplies,Paper,14.352,3,0.2,5.2026,2016,5,May,Thursday
CA-2016-119186,2016-05-26,Maurice Satty,Consumer,United States,Fort Worth,Texas,Central,Technology,Accessories,63.992,1,0.2,-7.1991,2016,5,May,Thursday
CA-2016-148698,2016-05-02,Bryan Davis,Consumer,United States,Houston,Texas,Central,Office Supplies,Art,86.352,3,0.2,5.397,2016,5,May,Monday
CA-2014-163293,2014-09-08,Karen Carlisle,Corporate,United States,Macon,Georgia,South,Technology,Accessories,32.97,3,0.0,12.8583,2014,9,September,Monday
CA-2014-163293,2014-09-08,Karen Carlisle,Corporate,United States,Macon,Georgia,South,Technology,Accessories,83.88,4,0.0,30.1968,2014,9,September,Monday
CA-2016-160815,2016-09-05,Toby Ritter,Consumer,United States,Cedar Rapids,Iowa,Central,Technology,Phones,278.4,3,0.0,80.736,2016,9,September,Monday
CA-2017-122154,2017-04-09,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Labels,15.12,3,0.2,4.914,2017,4,April,Sunday
CA-2017-122154,2017-04-09,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Binders,17.43,1,0.7,-13.363,2017,4,April,Sunday
CA-2017-122154,2017-04-09,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Paper,251.64,3,0.2,88.074,2017,4,April,Sunday
US-2015-149692,2015-12-06,Katrina Willman,Consumer,United States,Austin,Texas,Central,Office Supplies,Binders,2.772,7,0.8,-4.851,2015,12,December,Sunday
CA-2016-119445,2016-06-26,Gene McClure,Consumer,United States,Providence,Rhode Island,East,Office Supplies,Storage,14.9,5,0.0,1.043,2016,6,June,Sunday
CA-2015-124268,2015-07-04,Alan Dominguez,Home Office,United States,New York City,New York,East,Office Supplies,Art,15.48,3,0.0,4.4892,2015,7,July,Saturday
CA-2016-154711,2016-11-22,Todd Boyes,Corporate,United States,New York City,New York,East,Furniture,Furnishings,39.88,2,0.0,11.1664,2016,11,November,Tuesday
CA-2016-154711,2016-11-22,Todd Boyes,Corporate,United States,New York City,New York,East,Office Supplies,Binders,12.192,4,0.2,4.1148,2016,11,November,Tuesday
CA-2016-154711,2016-11-22,Todd Boyes,Corporate,United States,New York City,New York,East,Office Supplies,Art,20.82,3,0.0,7.4952,2016,11,November,Tuesday
CA-2016-163384,2016-11-10,Chuck Clark,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,13.216,4,0.2,4.4604,2016,11,November,Thursday
CA-2016-163384,2016-11-10,Chuck Clark,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,32.4,5,0.0,15.552,2016,11,November,Thursday
CA-2015-101707,2015-08-27,Philip Fox,Consumer,United States,San Diego,California,West,Office Supplies,Supplies,32.94,3,0.0,9.2232,2015,8,August,Thursday
CA-2015-101707,2015-08-27,Philip Fox,Consumer,United States,San Diego,California,West,Office Supplies,Paper,114.2,5,0.0,52.532,2015,8,August,Thursday
CA-2015-101707,2015-08-27,Philip Fox,Consumer,United States,San Diego,California,West,Office Supplies,Labels,3.08,1,0.0,1.4784,2015,8,August,Thursday
CA-2015-138898,2015-05-25,Justin Hirsh,Consumer,United States,Pueblo,Colorado,West,Office Supplies,Appliances,845.728,13,0.2,84.5728,2015,5,May,Monday
CA-2017-115427,2017-12-30,Erica Bern,Corporate,United States,Fairfield,California,West,Office Supplies,Binders,13.904,2,0.2,4.5188,2017,12,December,Saturday
CA-2017-115427,2017-12-30,Erica Bern,Corporate,United States,Fairfield,California,West,Office Supplies,Binders,20.72,2,0.2,6.475,2017,12,December,Saturday
CA-2016-134425,2016-12-08,Quincy Jones,Corporate,United States,Saint Paul,Minnesota,Central,Technology,Phones,114.95,5,0.0,2.299,2016,12,December,Thursday
CA-2015-121391,2015-10-04,Alex Avila,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,26.96,2,0.0,7.0096,2015,10,October,Sunday
CA-2016-137043,2016-12-23,Logan Currie,Consumer,United States,Springfield,Virginia,South,Furniture,Furnishings,572.76,6,0.0,166.1004,2016,12,December,Friday
CA-2016-137043,2016-12-23,Logan Currie,Consumer,United States,Springfield,Virginia,South,Furniture,Furnishings,286.38,3,0.0,83.0502,2016,12,December,Friday
CA-2015-115847,2015-09-19,Tracy Collins,Home Office,United States,Arlington,Virginia,South,Furniture,Bookcases,61.96,2,0.0,4.3372,2015,9,September,Saturday
US-2017-126179,2017-07-03,Chuck Sachs,Consumer,United States,Columbus,Georgia,South,Furniture,Furnishings,23.99,1,0.0,5.5177,2017,7,July,Monday
US-2017-126179,2017-07-03,Chuck Sachs,Consumer,United States,Columbus,Georgia,South,Technology,Phones,287.97,3,0.0,77.7519,2017,7,July,Monday
CA-2016-101966,2016-07-14,Bryan Mills,Consumer,United States,Houston,Texas,Central,Technology,Phones,419.944,7,0.2,52.493,2016,7,July,Thursday
CA-2016-141397,2016-06-20,Roy Collins,Consumer,United States,Pasadena,California,West,Office Supplies,Paper,46.76,7,0.0,22.4448,2016,6,June,Monday
CA-2016-141397,2016-06-20,Roy Collins,Consumer,United States,Pasadena,California,West,Office Supplies,Binders,17.712,3,0.2,6.4206,2016,6,June,Monday
CA-2016-141397,2016-06-20,Roy Collins,Consumer,United States,Pasadena,California,West,Office Supplies,Appliances,21.78,2,0.0,5.6628,2016,6,June,Monday
CA-2016-141397,2016-06-20,Roy Collins,Consumer,United States,Pasadena,California,West,Office Supplies,Storage,161.94,3,0.0,9.7164,2016,6,June,Monday
CA-2016-141397,2016-06-20,Roy Collins,Consumer,United States,Pasadena,California,West,Furniture,Chairs,161.568,2,0.2,-8.0784,2016,6,June,Monday
CA-2016-141082,2016-12-09,Fred McMath,Consumer,United States,Lawrence,Massachusetts,East,Office Supplies,Labels,3.69,1,0.0,1.7343,2016,12,December,Friday
CA-2016-141082,2016-12-09,Fred McMath,Consumer,United States,Lawrence,Massachusetts,East,Office Supplies,Labels,122.12,4,0.0,56.1752,2016,12,December,Friday
US-2016-134488,2016-09-24,Pete Kriz,Consumer,United States,Columbus,Ohio,East,Furniture,Chairs,155.372,2,0.3,-13.3176,2016,9,September,Saturday
CA-2016-145919,2016-12-18,Henry Goldwyn,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,38.88,6,0.0,18.6624,2016,12,December,Sunday
